Word                           CF TF-IDF
-----------------------------------
ys                             17.961619022346643
freelance                      16.419653656678765
upwork                         5.625896097003629
technology delft               5.138668270032893
extractor                      4.70400120252467
ommends                        4.083930731335753
payment                        4.0410160109117825
sands                          2.5419653656678767
themax                         2.5419653656678767
markus krause uc berkeley      2.5419653656678767
salehi                         2.5419653656678767
witmart                        2.5419653656678767
lance                          2.5419653656678767
freelancers                    2.5419653656678767
tored                          2.5419653656678767
iframe                         2.5419653656678767
aivaloglou                     2.5419653656678767
fies                           2.5419653656678767
dedicates                      2.5419653656678767
guanliang chen                 2.5419653656678767
