Word                           CF TF-IDF
-----------------------------------
ali                            85.48746909013914
testbed                        42.633064873032666
rces                           22.58751511935027
learning infrastructure        14.877688291010891
rserve                         11.793757559675136
routing                        11.377336540065787
choose condition               8.709826828339382
prauvjs                        8.709826828339382
problem level                  7.167861462671506
student level                  7.167861462671506
int conf                       6.473335337541117
rce                            5.625896097003629
finest                         5.625896097003629
action level                   5.625896097003629
intelligently                  4.70400120252467
assistments                    4.406411690118347
exponents                      4.083930731335753
researcher output              4.083930731335753
video check                    4.083930731335753
crosscut                       4.083930731335753
