Word                           CF TF-IDF
-----------------------------------
multivocal                     3.3693341350164467
dialectics                     3.0693341350164465
janet kolodner                 2.5419653656678767
social studies of science      2.5419653656678767
mb                             2.5419653656678767
vertebrate                     2.5419653656678767
nizational                     2.5419653656678767
inception                      2.5419653656678767
design briefings               2.5419653656678767
dan suthers dept               2.5419653656678767
concordances                   2.5419653656678767
middle space                   2.5419653656678767
filiations                     2.5419653656678767
witnessing                     2.5419653656678767
analytic architectures         2.5419653656678767
ductive                        2.5419653656678767
miltivocality                  2.5419653656678767
kahn academy                   2.5419653656678767
ularities                      2.5419653656678767
gularly                        2.5419653656678767
