Word                           CF TF-IDF
-----------------------------------
clips                          52.739358315912455
stratification                 17.391408050921655
free fall                      16.419653656678765
clip                           11.178888510198108
pred                           10.777336540065786
phase change                   10.251792194007258
rc                             7.924083751717616
test set                       7.167861462671506
stratum                        7.167861462671506
stratifying                    4.70400120252467
runs                           4.126714850464403
boiling                        4.083930731335753
strat                          4.083930731335753
distilled                      3.484031406894106
strata                         3.3693341350164467
physical science               3.3693341350164467
melting                        3.0693341350164465
montalvo                       2.8273440072745215
janice d. gobert worcester polytechnic 2.5419653656678767
different kinds                2.5419653656678767
