Word                           CF TF-IDF
-----------------------------------
anatomy                        6.868062813788212
tangen                         5.625896097003629
lecturetools                   4.70400120252467
washtenaw                      4.70400120252467
urm                            4.083930731335753
paivio                         4.083930731335753
crlt university                4.083930731335753
musculoskeletal                4.083930731335753
visuals                        4.0410160109117825
palmer                         2.8273440072745215
translucent                    2.5419653656678767
anatomical sciences education  2.5419653656678767
corporeal                      2.5419653656678767
theory keywords lecturetools   2.5419653656678767
mgross                         2.5419653656678767
melissa gross movement science university 2.5419653656678767
durrant                        2.5419653656678767
massa                          2.5419653656678767
human musculoskeletal anatomy  2.5419653656678767
akgreenb                       2.5419653656678767
