Word                           CF TF-IDF
-----------------------------------
readerbench                    27.42812808729426
dmeasure                       4.083930731335753
liben                          4.083930731335753
morphology                     3.3693341350164467
unitary                        2.8273440072745215
larise l. stavarache           2.5419653656678767
textual complexity             2.5419653656678767
maryse bianco univ             2.5419653656678767
pitr2012                       2.5419653656678767
financial agreements           2.5419653656678767
mcnamara ed                    2.5419653656678767
devcomp                        2.5419653656678767
pavlik eds                     2.5419653656678767
comparison to                  2.5419653656678767
polyphony                      2.5419653656678767
philippe dessus                2.5419653656678767
integrated tool                2.5419653656678767
miltsakaki                     2.5419653656678767
verbalizations                 2.5419653656678767
reading strategies             2.5419653656678767
