Word                           CF TF-IDF
-----------------------------------
mtsr                           10.251792194007258
federations                    7.167861462671506
cti                            4.083930731335753
information technology center  4.083930731335753
laclo                          4.083930731335753
organizer                      3.484031406894106
ariadne foundation             3.3693341350164467
giannis stoitsis               3.3693341350164467
demos                          3.3693341350164467
escuela superior politécnica   3.3693341350164467
biosim                         2.5419653656678767
founders                       2.5419653656678767
american community             2.5419653656678767
patras                         2.5419653656678767
sicilia computer science dpt   2.5419653656678767
versioning                     2.5419653656678767
emurgency                      2.5419653656678767
metrics for lo                 2.5419653656678767
followups                      2.5419653656678767
iva                            2.5419653656678767
