Word                           CF TF-IDF
-----------------------------------
prosolo                        10.251792194007258
sttm                           10.251792194007258
discoursedb                    8.709826828339382
expediting                     4.70400120252467
pipeline                       3.2616179130012863
ening                          2.5419653656678767
nections                       2.5419653656678767
sitivity                       2.5419653656678767
putational                     2.5419653656678767
white house summit             2.5419653656678767
moocs2                         2.5419653656678767
edx deployment study           2.5419653656678767
yohanj                         2.5419653656678767
virtuous                       2.5419653656678767
oliver ferschke†               2.5419653656678767
followees                      2.5419653656678767
yohan jo†                      2.5419653656678767
state transition               2.5419653656678767
student support                2.5419653656678767
carolyn penstein               2.5419653656678767
