Word                           CF TF-IDF
-----------------------------------
xip dashboard                  13.335722925343012
xip                            8.021936703198556
metadiscourse                  5.291835877185607
overs                          2.5419653656678767
ágnes sándor3                  2.5419653656678767
attractively                   2.5419653656678767
reappraisal                    2.5419653656678767
parser xerox incremental parser 2.5419653656678767
literatures                    2.5419653656678767
thonney                        2.5419653656678767
duygu                          2.5419653656678767
conclusion authors             2.5419653656678767
academic discourse             2.5419653656678767
rebecca ferguson2              2.5419653656678767
google chart tools             2.5419653656678767
saturation                     2.0346670675082232
tse                            2.0346670675082232
natural language engineering   2.0346670675082232
decode                         2.0346670675082232
xerox incremental parser       1.7560209379294038
