Word                           CF TF-IDF
-----------------------------------
kie                            41.091099507364795
myexperiences                  34.923238044693285
aposdle                        23.52400721514802
worker                         5.2546880145490436
inffeldgasse                   4.954688014549044
supporter                      4.70400120252467
kreativitätstechniken          4.083930731335753
knowledgetree                  4.083930731335753
knowledge indicating events    4.083930731335753
personis                       4.083930731335753
mantra                         3.484031406894106
conceivable                    3.3693341350164467
austrian ministry              3.3693341350164467
zoomed                         3.3693341350164467
understandability              3.3693341350164467
zooming                        3.1840314068941056
abstract user                  2.5419653656678767
cseifert                       2.5419653656678767
kay j                          2.5419653656678767
lichtner                       2.5419653656678767
