Word                           CF TF-IDF
-----------------------------------
dendrogram                     11.81200360757401
lurkers                        11.591835877185607
imt department                 10.251792194007258
shirkers                       7.373335337541117
agglomerative                  7.368876907889207
ntot                           7.167861462671506
universitat oberta             6.568062813788211
catalunya                      6.568062813788211
complete link                  5.625896097003629
gapi                           5.625896097003629
workers                        5.089936146690119
lurking                        4.612041875858807
rdcross                        4.083930731335753
reposts                        4.083930731335753
rdthreads                      4.083930731335753
grunts                         4.083930731335753
elitists                       4.083930731335753
rdrhythm                       4.083930731335753
conversationalists             4.083930731335753
recross                        4.083930731335753
