Word                           CF TF-IDF
-----------------------------------
foxes                          28.755376582021782
rabbits                        25.671445850686023
embodied                       23.51221624000566
embodiment                     19.818752058196175
loops                          19.640814825401343
bimanual                       13.335722925343012
roberto                        10.117091150450639
motion                         8.686848357043992
state e                        7.167861462671506
openface                       5.625896097003629
hokayem                        5.625896097003629
balls                          5.625896097003629
gesturing                      5.625896097003629
states c                       5.625896097003629
leap motion                    5.625896097003629
sensorimotor                   5.625896097003629
typologies                     4.945917938592803
bodily                         4.538264948827337
prey                           4.40400120252467
abrahamson                     4.312041875858808
