Word                           CF TF-IDF
-----------------------------------
uatu                           43.109346160263144
google docs                    16.487345840721023
ephemeral                      7.382032021823566
academe                        7.167861462671506
mercurial                      5.625896097003629
roy                            4.972280582167825
watcher                        4.083930731335753
spinuzzi                       4.083930731335753
technical communication        3.7410160109117827
terry                          3.3693341350164467
typist                         3.3693341350164467
ideation                       2.8273440072745215
erika johnson ball             2.5419653656678767
hampton press                  2.5419653656678767
cresskill                      2.5419653656678767
cogently                       2.5419653656678767
university honors college      2.5419653656678767
onerous                        2.5419653656678767
homage                         2.5419653656678767
arbiter                        2.5419653656678767
