Word                           CF TF-IDF
-----------------------------------
cmo                            17.961619022346643
ravenswood                     5.625896097003629
sky                            4.083930731335753
coburn                         4.0410160109117825
andrew e. krumm                2.5419653656678767
data intensive research methods 2.5419653656678767
schutt                         2.5419653656678767
frontline                      2.5419653656678767
geil                           2.5419653656678767
data wise                      2.5419653656678767
boudett                        2.5419653656678767
school districts               2.5419653656678767
nuts                           2.5419653656678767
william t. grant foundation    2.5419653656678767
infractions                    2.5419653656678767
bolts                          2.5419653656678767
practical assessment research  2.5419653656678767
research conference            2.5419653656678767
data use                       2.5419653656678767
timothy podkul                 2.5419653656678767
