Word                           CF TF-IDF
-----------------------------------
cs                             19.045878815221023
ssa                            7.167861462671506
course signals                 5.647780214981754
cs courses cohort size year    5.625896097003629
cohort number                  5.625896097003629
j. n.                          5.625896097003629
course signals use             5.625896097003629
retention rate                 5.625896097003629
cohort comparison              5.625896097003629
upcraft                        4.083930731335753
barefoot                       4.083930731335753
blackboard vista               4.083930731335753
levitz                         3.3693341350164467
noel                           3.3693341350164467
street west lafayette          3.0693341350164465
fs                             3.0693341350164465
students and                   2.5419653656678767
kyungmin                       2.5419653656678767
increase student success kimberly 2.5419653656678767
floods                         2.5419653656678767
