Word                           CF TF-IDF
-----------------------------------
kb                             5.8957040254608275
linear embedding               4.083930731335753
travels                        4.083930731335753
dirichlet allocation           2.5419653656678767
angl                           2.5419653656678767
advanced databases             2.5419653656678767
tivist                         2.5419653656678767
tracting                       2.5419653656678767
time series analysis           2.5419653656678767
bounc                          2.5419653656678767
roweis                         2.5419653656678767
disocovery                     2.5419653656678767
perior                         2.5419653656678767
bodong chen university         2.5419653656678767
guthrie                        2.5419653656678767
transformative assessment      2.5419653656678767
semantic analysis              2.0346670675082232
sizing                         2.0346670675082232
nect                           2.0346670675082232
measurement keywords discourse analysis 2.0346670675082232
