Word                           CF TF-IDF
-----------------------------------
kci                            30.297341947689656
slotta                         13.750392040009869
rainforest                     11.793757559675136
evoroom                        11.793757559675136
cladogram                      8.709826828339382
ambient                        8.448874622710719
lui                            7.682032021823565
hollywood                      6.038668270032893
sail                           6.038668270032893
knowledge community            5.625896097003629
stations                       5.2546880145490436
tissenbaum                     5.140052344823509
bloor street west              4.70400120252467
orchestrating                  4.480999725607796
isls                           4.3459179385928035
qr                             4.083930731335753
stem learning                  4.083930731335753
fauna                          4.083930731335753
mya                            4.083930731335753
knowledge communities          4.083930731335753
