Word                           CF TF-IDF
-----------------------------------
rewrite                        18.050671877606902
discriminativity               16.419653656678765
bj                             8.70800240504934
recovered                      7.682032021823565
rewriting                      7.373335337541117
uu                             7.167861462671506
dnf                            7.167861462671506
aj                             5.625896097003629
br                             5.270254690270384
utrecht university             5.2546880145490436
johan jeuring                  4.083930731335753
ogive                          4.083930731335753
heeren                         4.083930731335753
eaj                            4.083930731335753
str                            3.3693341350164467
rankings                       3.131948917352095
beverly woolf                  2.5419653656678767
hao                            2.5419653656678767
disjunctive                    2.5419653656678767
formatics                      2.5419653656678767
