Word                           CF TF-IDF
-----------------------------------
aat                            45.14029142103722
templates                      6.0036246913087705
academic analytics tool        5.625896097003629
drupal                         5.625896097003629
canada +1                      5.625896097003629
au                             5.0809997256077954
reigeluth                      4.838668270032894
herman                         4.083930731335753
fairfax                        4.083930731335753
denver co                      4.083930731335753
finegan                        3.3693341350164467
deles                          3.0693341350164465
gui                            2.5847654432468303
databases aat                  2.5419653656678767
marries                        2.5419653656678767
quality of education           2.5419653656678767
backup                         2.5419653656678767
achievement online             2.5419653656678767
keywords academic              2.5419653656678767
enterprise reporting           2.5419653656678767
