Word                           CF TF-IDF
-----------------------------------
formal basics                  16.419653656678765
xk                             7.167861462671506
extractandmap                  5.625896097003629
irregular                      5.2546880145490436
basics                         4.815484257323606
xi                             4.670254690270385
java                           3.966643554657214
krüger                         3.3693341350164467
beuth university               3.3693341350164467
lak2011                        3.3693341350164467
pentaho                        3.1840314068941056
deluge                         2.8273440072745215
edm2010                        2.5419653656678767
luxemburger straße             2.5419653656678767
sequel                         2.5419653656678767
isbn13                         2.5419653656678767
leichtere datenanalyse         2.5419653656678767
resource x                     2.5419653656678767
marina                         2.5419653656678767
lehre                          2.5419653656678767
