Word                           CF TF-IDF
-----------------------------------
walls                          30.564217368675912
decorations                    30.297341947689656
wall                           21.751169092365934
decorative                     19.503584388014517
charter                        11.50714185671654
nonacademic                    8.709826828339382
religious                      5.108545575225319
outlier                        4.158374759906821
sugai                          4.083930731335753
northeastern united            4.083930731335753
colorful                       4.083930731335753
fouts                          4.083930731335753
barret                         4.083930731335753
godwin                         4.083930731335753
myers                          4.0410160109117825
singleton                      3.484031406894106
burton                         3.3693341350164467
photographed                   3.3693341350164467
monte carlo                    2.868360018186304
frizell                        2.5419653656678767
