Word                           CF TF-IDF
-----------------------------------
ego                            13.281337742590459
richness                       11.968202507039226
cr                             11.872473185856212
contacts                       8.135470563372785
slt                            7.167861462671506
alters                         6.468360018186305
gloor                          4.70400120252467
iq                             4.40400120252467
hardvard university press      4.083930731335753
mci                            4.083930731335753
inexistent                     4.083930731335753
project management journal     4.083930731335753
social networks model          4.083930731335753
hossain                        4.083930731335753
ravenscroft                    4.046836460180256
weak ties                      3.3693341350164467
holes                          3.146836460180256
burt                           3.112041875858808
xij                            3.0693341350164465
administrative science quarterly 2.8273440072745215
