Word                           CF TF-IDF
-----------------------------------
counselors                     78.11068991547695
acpm                           30.297341947689656
counselor                      15.381337742590459
lpf                            10.251792194007258
lowest performing factor       8.709826828339382
rc1e                           7.167861462671506
rc5                            7.167861462671506
rc4                            7.167861462671506
individual forecast            5.625896097003629
rc1f                           5.625896097003629
lowest performing              5.625896097003629
assistments college            5.625896097003629
individual forecasts           5.625896097003629
sf1                            5.625896097003629
sf3                            5.625896097003629
halo                           5.625896097003629
rc2a                           5.625896097003629
framed                         4.331702016465931
tested skills                  4.083930731335753
rc1b                           4.083930731335753
