Word                           CF TF-IDF
-----------------------------------
jacks                          4.083930731335753
lap                            3.484031406894106
disc                           3.3693341350164467
davenport                      2.8273440072745215
kyushu                         2.5419653656678767
zhang beijing normal           2.5419653656678767
wai                            2.5419653656678767
endlessly                      2.5419653656678767
capacity enablers              2.5419653656678767
discourse network analysis     2.5419653656678767
leifeld                        2.5419653656678767
software patents               2.5419653656678767
data sharing requirements      2.5419653656678767
ncet                           2.5419653656678767
intervenes                     2.5419653656678767
megan                          2.5419653656678767
max planck society             2.5419653656678767
hampden av                     2.5419653656678767
morison                        2.5419653656678767
policy network analysis        2.5419653656678767
