Word                           CF TF-IDF
-----------------------------------
lisa                           24.12948048501815
companion                      7.561223918123739
ecg                            6.482032021823565
smartmonitor                   4.083930731335753
berlin wilhelminenhofstr       4.083930731335753
htw                            3.3693341350164467
keywords adaptive              2.5419653656678767
linton                         2.5419653656678767
international artificial intelligence 2.5419653656678767
ecg sensors                    2.5419653656678767
bluetooth low energy           2.5419653656678767
j. schumm                      2.5419653656678767
hl                             2.5419653656678767
amusement                      2.5419653656678767
smart monitor                  2.5419653656678767
trodes                         2.5419653656678767
elsi                           2.5419653656678767
nucleo                         2.5419653656678767
ster                           2.5419653656678767
sovereignty                    2.5419653656678767
