Word                           CF TF-IDF
-----------------------------------
elli                           47.74688014549044
learning warehouse             19.385338945115127
deakin crick                   16.940935273892748
bristol                        13.750392040009869
pole                           10.042669472557563
vital development              8.709826828339382
research programme             8.709826828339382
spider                         8.58251440064101
curriculum journal             7.9960732827529135
claxton                        5.668062813788211
grushka                        5.625896097003629
emu                            5.625896097003629
inventory                      5.380999725607796
dispositions                   5.10313718373073
skillful                       4.70400120252467
imagery                        4.70400120252467
effective lifelong             4.70400120252467
bauman                         4.083930731335753
jelfs                          4.083930731335753
sacred                         4.083930731335753
