Word                           CF TF-IDF
-----------------------------------
laple                          42.633064873032666
booklooper                     13.564136096541127
compiling                      11.591835877185607
compile                        8.283437063792393
syntax                         8.082248784495441
unmatched                      7.167861462671506
hangzhou                       7.073335337541117
debugging                      6.168360018186304
science kyushu university japan 5.7386682700328935
semicolon                      5.625896097003629
css                            5.625896097003629
mistyping                      5.625896097003629
icce2015                       4.40400120252467
pow                            4.083930731335753
undeclared                     4.083930731335753
dashboard data                 4.083930731335753
troubles                       4.083930731335753
results of                     4.083930731335753
language education             4.083930731335753
error types                    4.083930731335753
