Word                           CF TF-IDF
-----------------------------------
atlas                          13.746670675082234
logfile                        9.352094220682318
fruchterman                    8.70800240504934
girvan                         7.373335337541117
force                          5.666155279592374
cyberlearners                  5.625896097003629
ebbinghaus                     5.625896097003629
yifan hu algorithm             5.625896097003629
fan                            5.2546880145490436
hypermanymedia                 4.083930731335753
reingold algorithm             4.083930731335753
flake                          4.083930731335753
berk                           4.083930731335753
zhuhadar                       4.083930731335753
repulsive                      4.0410160109117825
reingold                       3.7410160109117827
aij                            3.712041875858808
social web                     3.3693341350164467
gravity                        3.3693341350164467
yi                             3.2306119590618696
