Word                           CF TF-IDF
-----------------------------------
arduino                        8.70800240504934
teammates                      7.082032021823565
las                            6.173335337541117
deficiency                     4.8085455752253194
teammate                       4.083930731335753
mayring                        4.083930731335753
skill deficiencies             4.083930731335753
incidents                      4.046836460180256
formulating                    4.046836460180256
millar                         3.3693341350164467
plugged                        3.3693341350164467
deficiencies                   3.0481870547785492
hypothesizing                  2.8273440072745215
merges                         2.8273440072745215
framework as                   2.5419653656678767
media technology               2.5419653656678767
keywords collaborative         2.5419653656678767
shared gaze                    2.5419653656678767
sheridan                       2.5419653656678767
maker movement                 2.5419653656678767
