Word                           CF TF-IDF
-----------------------------------
deep learners                  19.503584388014517
surface learners               17.961619022346643
nstudy                         17.14540680554388
aptitudes                      13.750392040009869
rehearsal                      10.042669472557563
sidebar                        6.038668270032893
unary                          5.625896097003629
binary significance            4.083930731335753
binary correlation             4.083930731335753
nstudy tool                    4.083930731335753
chat delete                    4.083930731335753
learning strategy              4.083930731335753
miner                          3.938264948827338
quote                          3.53061195906187
bliuc                          3.3693341350164467
bookmark                       3.0382649488273374
fuzzy                          2.8102338184731863
delete all artifacts           2.5419653656678767
undelete all artifacts         2.5419653656678767
chat generate                  2.5419653656678767
