Word                           CF TF-IDF
-----------------------------------
sda                            25.158674282656243
kf                             19.818752058196175
theorizing                     19.257600530991407
theorize                       13.335722925343012
serial                         11.323048032735347
elaborations                   7.167861462671506
dfi                            7.167861462671506
likelihoods                    6.468360018186305
men                            6.2680628137882115
markov chain monte carlo       5.625896097003629
processymt                     5.625896097003629
anecdotes                      5.2546880145490436
logit                          5.103624691308771
imputation                     4.954688014549044
anecdote                       4.70400120252467
multilevel                     4.632577419305742
progressive                    4.503410579798405
zeng                           4.083930731335753
eymt                           4.083930731335753
fyj                            4.083930731335753
