Word                           CF TF-IDF
-----------------------------------
booc                           26.866676687705585
wikifolios                     25.562675485180918
wikifolio                      21.993341350164467
hickey                         9.055382035405575
consequential                  7.231963805315448
situative                      6.173335337541117
classwiki                      5.625896097003629
endorsements                   4.312041875858808
gresalfi                       4.083930731335753
issued                         3.7410160109117827
greeno                         3.3693341350164467
anchor                         3.3693341350164467
zuiker                         3.3693341350164467
registrants                    3.1410160109117826
publically                     3.0693341350164465
cambridge ma                   2.8273440072745215
tara alana kelley indiana university bloomington in 2.5419653656678767
reassignments                  2.5419653656678767
aspirational                   2.5419653656678767
wysiwyg                        2.5419653656678767
