Word                           CF TF-IDF
-----------------------------------
dbb                            10.251792194007258
dbml                           10.251792194007258
dbm                            8.709826828339382
dashboard view                 7.167861462671506
dbe                            7.167861462671506
sst                            5.625896097003629
ssb                            5.625896097003629
reimers                        4.083930731335753
dashboard interaction styles   4.083930731335753
neovesky                       4.083930731335753
ee                             4.0410160109117825
bushway                        3.3693341350164467
nee                            2.5419653656678767
gunn                           2.5419653656678767
achievenet                     2.5419653656678767
current student dashboards     2.5419653656678767
turoff                         2.5419653656678767
dashboard styles               2.5419653656678767
avg session length             2.5419653656678767
saltz                          2.5419653656678767
