Word                           CF TF-IDF
-----------------------------------
calculus                       37.56801083886941
tep                            24.673440072745215
ap calculus                    22.58751511935027
differential equations         17.961619022346643
reactivity                     16.419653656678765
multivariate calculus          16.419653656678765
general chemistry              15.87773604728439
applied honors calculus ii     13.335722925343012
general physics                13.335722925343012
sat math                       12.71200360757401
concurrent                     12.321885064042213
calculus ii                    11.793757559675136
act math                       10.042669472557563
phys                           9.209376029098086
stem academy                   8.677336540065788
itc                            7.167861462671506
ite                            6.038668270032893
scholastic                     6.038668270032893
advanced placement             5.625896097003629
applied honors calculus        5.625896097003629
