Word                           CF TF-IDF
-----------------------------------
contentment                    16.419653656678765
pride                          8.595704025460828
ibm research                   6.038668270032893
dejaegher                      5.625896097003629
xaiojing                       5.625896097003629
emotion combinations           5.625896097003629
titz                           5.625896097003629
aiedws                         5.625896097003629
universal computer             5.625896097003629
psychiatry                     4.70400120252467
oxford handbook                4.70400120252467
therapy                        4.70400120252467
educational software           4.70400120252467
course table                   4.083930731335753
manikin                        4.082032021823565
duan                           4.0410160109117825
bradley                        4.0410160109117825
notre dame                     4.012041875858808
enjoyment                      3.431948917352095
relief                         2.9851273451351923
