Word                           CF TF-IDF
-----------------------------------
jol                            31.83200962019736
metatutor                      18.148167503435232
jols                           14.877688291010891
lta                            13.335722925343012
ce                             9.254295698842899
metamemory                     8.709826828339382
lca                            7.167861462671506
srl                            6.706324706393417
ces                            4.612041875858807
overconfident                  4.538668270032893
narens                         4.083930731335753
lanza                          4.083930731335753
strong jol                     4.083930731335753
timer                          4.083930731335753
strong ce                      4.083930731335753
circulatory                    4.083930731335753
transitioning                  3.9275579348488057
decomposes                     3.3693341350164467
covariances                    3.3693341350164467
humanities research council    2.8273440072745215
