Word                           CF TF-IDF
-----------------------------------
dina                           17.961619022346643
bmf                            10.251792194007258
cdms                           7.167861462671506
ik                             6.038668270032893
science beijing                5.625896097003629
mie                            5.625896097003629
qjk                            4.40400120252467
gj                             4.083930731335753
sj                             4.083930731335753
qt                             4.083930731335753
tropy                          4.083930731335753
restored                       2.5419653656678767
imate                          2.5419653656678767
sunyi                          2.5419653656678767
wanghaobo                      2.5419653656678767
shiwye                         2.5419653656678767
yuan sun national institute    2.5419653656678767
qj                             2.5419653656678767
haobo wang university          2.5419653656678767
tentions                       2.5419653656678767
