Word                           CF TF-IDF
-----------------------------------
vd                             16.419653656678765
coefs                          10.251792194007258
accelerometer                  9.809376029098086
nr                             9.355382035405576
plane                          9.084182887420141
boosted                        9.052094220682317
random forest                  7.696073282752914
planes                         7.373335337541117
orts                           6.931963805315448
envelope                       6.168360018186304
blurry                         5.625896097003629
gbm                            5.138668270032893
timodal                        4.954688014549044
saccade                        4.954688014549044
repairs                        4.70400120252467
perf                           4.538668270032893
audiovisual                    4.312041875858808
features best                  4.083930731335753
social plane                   4.083930731335753
halb                           4.083930731335753
