Word                           CF TF-IDF
-----------------------------------
iceland                        7.167861462671506
denial                         7.167861462671506
molenaar                       6.25357092835827
triads                         5.761223918123739
deny                           5.625896097003629
avatar                         5.568360018186304
problematizing                 5.44005234482351
regulative                     4.083930731335753
mingmingchiu                   4.083930731335753
ontdeknet                      4.083930731335753
socrl                          4.083930731335753
jk                             3.3693341350164467
veenman                        3.3693341350164467
climates                       2.8273440072745215
david                          2.6851273451351925
järvelä                        2.6851273451351925
new zealand                    2.613124828504872
autoregression                 2.5419653656678767
denying                        2.5419653656678767
volet                          2.5419653656678767
