Word                           CF TF-IDF
-----------------------------------
presenters                     5.268360018186304
senior lecturer                4.70400120252467
chairing                       4.083930731335753
chatham house rule             3.3693341350164467
solar flares                   3.3693341350164467
publicise                      2.8273440072745215
uk doug clow                   2.5419653656678767
practitioner track             2.5419653656678767
regional manager               2.5419653656678767
business lead                  2.5419653656678767
sprung                         2.5419653656678767
reticent                       2.5419653656678767
alleged                        2.5419653656678767
bismarck                       2.5419653656678767
timetabling                    2.5419653656678767
open university business school 2.5419653656678767
uk rebecca ferguson            2.5419653656678767
management sciences            2.5419653656678767
paul prinsloo3                 2.5419653656678767
theology                       2.5419653656678767
