Word                           CF TF-IDF
-----------------------------------
lim app                        44.17503023870054
presenter                      14.663927610630896
unnecesary                     8.709826828339382
nica                           5.625896097003629
live interest meter app        5.625896097003629
presenters                     5.268360018186304
live interest                  4.083930731335753
interest meter                 4.083930731335753
dience                         4.083930731335753
meter                          4.031948917352095
retrospectively                3.746836460180256
poll                           3.3693341350164467
polling                        3.3693341350164467
karlsruhe                      3.3693341350164467
polls                          2.8273440072745215
kooperationstools              2.5419653656678767
work audience response systems 2.5419653656678767
lutz wegener                   2.5419653656678767
rubner                         2.5419653656678767
hadersberger                   2.5419653656678767
