Word                           CF TF-IDF
-----------------------------------
manova                         4.993672920360512
australia edinburgh            4.083930731335753
pillai                         2.7693341350164467
ene                            2.5419653656678767
variate                        2.5419653656678767
ined                           2.5419653656678767
vanovic                        2.5419653656678767
agglomeration                  2.5419653656678767
marek hatala                   2.5419653656678767
canonically                    2.5419653656678767
moocs vitomir kovanovic        2.5419653656678767
threadaccess                   2.5419653656678767
ukic                           2.5419653656678767
edinburgh delft                2.5419653656678767
technology university          2.5419653656678767
erlbaum associates             2.5419653656678767
unveiled                       2.5419653656678767
discussionsearch               2.5419653656678767
thieme hennis shane dawson dragan gaševic 2.5419653656678767
methods results                2.5419653656678767
