Word                           CF TF-IDF
-----------------------------------
leavers                        8.709826828339382
stayers                        7.167861462671506
j. brockman                    4.083930731335753
goodrich                       4.083930731335753
sentiments                     4.046836460180256
notre dame notre dame          3.940052344823509
aguiar                         3.0693341350164465
ambrose                        2.8273440072745215
alex ambrose university        2.5419653656678767
liew                           2.5419653656678767
nitesh v. chawla university    2.5419653656678767
trospective                    2.5419653656678767
frederick nwanganga university 2.5419653656678767
mehl                           2.5419653656678767
ternalize                      2.5419653656678767
paltoglou                      2.5419653656678767
disinterested                  2.5419653656678767
niederhoffer                   2.5419653656678767
electronic portfolios          2.5419653656678767
gonzales                       2.5419653656678767
