Word                           CF TF-IDF
-----------------------------------
recovery                       19.518752058196174
problem roulette               17.961619022346643
get things done                14.877688291010891
hazard                         14.877688291010891
pti                            10.251792194007258
exiting                        8.709826828339382
grade calculator               7.167861462671506
recover                        6.931963805315448
ecoach                         6.038668270032893
dti                            5.625896097003629
weekly help                    4.083930731335753
roulette                       4.083930731335753
xti                            4.083930731335753
get things                     4.083930731335753
weekly messages                4.083930731335753
clem                           4.083930731335753
playbook                       4.083930731335753
exam reflection                4.083930731335753
exam playbook                  4.083930731335753
yti                            4.083930731335753
