Word                           CF TF-IDF
-----------------------------------
hnb                            36.46520341036116
naïve bayes                    11.31889483712201
hidden naïve bayes             7.167861462671506
assistment                     6.493672920360512
ix                             5.740052344823509
xing                           5.412577797844294
logistic regression            4.8085455752253194
infogain                       4.083930731335753
nonintrusive                   4.083930731335753
rodrigo m.                     4.083930731335753
baker r. s. j. d.              4.083930731335753
hpix                           4.083930731335753
wadholm b.                     4.083930731335753
baker r.                       4.083930731335753
collinearity                   4.0410160109117825
wadholm                        3.3693341350164467
intelligent transportation systems 3.3693341350164467
rec                            3.3693341350164467
pseudo                         3.110233818473186
su                             2.7411243922477206
