Word                           CF TF-IDF
-----------------------------------
larg                           5.625896097003629
jiazhen                        4.083930731335753
matrix factorisation           4.083930731335753
guttman                        4.083930731335753
crafted                        4.0410160109117825
melbourne melbourne            3.640052344823509
indictors                      3.3693341350164467
zhang university               2.5419653656678767
validation modern              2.5419653656678767
baileyj                        2.5419653656678767
miscellany                     2.5419653656678767
educational testing service    2.5419653656678767
james bailey university        2.5419653656678767
csl                            2.5419653656678767
stouffer                       2.5419653656678767
conjoined                      2.5419653656678767
atc21s                         2.5419653656678767
american soldier               2.5419653656678767
scalogram                      2.5419653656678767
unsuitable                     2.5419653656678767
