Word                           CF TF-IDF
-----------------------------------
componential                   5.625896097003629
stancing                       4.083930731335753
ubc                            4.083930731335753
hedging                        3.50400120252467
legacies                       2.5419653656678767
bentham science                2.5419653656678767
besnard                        2.5419653656678767
ctlt                           2.5419653656678767
skylight                       2.5419653656678767
ashley welsh1                  2.5419653656678767
written argumentation noureddine elouazizi1 2.5419653656678767
sionti                         2.5419653656678767
gülnur birol1                  2.5419653656678767
handpicked                     2.5419653656678767
niebuhr                        2.5419653656678767
bruce mcclaren                 2.5419653656678767
vancouver bc                   2.5419653656678767
consumable                     2.5419653656678767
gunilla öberg2                 2.5419653656678767
classroom discussions          2.5419653656678767
