Word                           CF TF-IDF
-----------------------------------
graasp                         31.83930731335753
kids                           19.402982037587385
kid                            7.167861462671506
helou                          4.70400120252467
inexperience                   4.083930731335753
praze                          4.083930731335753
intraclass                     4.083930731335753
consensuses                    4.083930731335753
salzmann                       4.083930731335753
pearce                         4.0410160109117825
dancer                         3.0693341350164465
hereafter                      2.9851273451351923
introduction peer              2.5419653656678767
turnitin                       2.5419653656678767
pendency                       2.5419653656678767
faltin                         2.5419653656678767
deposit                        2.5419653656678767
rushed                         2.5419653656678767
federal institute              2.5419653656678767
schoolchildren                 2.5419653656678767
