Word                           CF TF-IDF
-----------------------------------
gradecraft                     33.73601082272203
videogames                     5.44005234482351
boss battle                    4.083930731335753
videogame                      3.3693341350164467
incentivize                    3.3693341350164467
sixty                          3.3693341350164467
speaks                         2.9851273451351923
unearned                       2.5419653656678767
abstractly                     2.5419653656678767
grinding                       2.5419653656678767
badge analytics standard       2.5419653656678767
uselab                         2.5419653656678767
etc press                      2.5419653656678767
buried                         2.5419653656678767
caitlin holman university      2.5419653656678767
resubmitting                   2.5419653656678767
malone                         2.5419653656678767
conquered                      2.5419653656678767
student perspective upon       2.5419653656678767
heidi goodrich                 2.5419653656678767
