Word                           CF TF-IDF
-----------------------------------
certify                        7.073335337541117
harvardx                       4.668360018186304
regularizer                    4.083930731335753
hgehlbach                      4.083930731335753
precourse                      4.083930731335753
believ                         4.083930731335753
lasso                          3.80400120252467
bmc                            3.3693341350164467
advanced degree                3.3693341350164467
excludes                       3.0693341350164465
penalty                        2.9851273451351923
hulleman                       2.8273440072745215
harackiewicz                   2.8273440072745215
fluent                         2.8273440072745215
benchmarks                     2.739631612374003
population filter students     2.5419653656678767
oswald                         2.5419653656678767
currently enrolled             2.5419653656678767
achievement gaps               2.5419653656678767
justin reich                   2.5419653656678767
