Word                           CF TF-IDF
-----------------------------------
hanzi                          16.419653656678765
handwritten                    11.81200360757401
stroke                         9.124083751717617
easy go                        8.709826828339382
handwriting                    7.307141856716541
neatness                       5.625896097003629
ideographic                    5.625896097003629
taipei city                    5.625896097003629
radical                        5.108545575225319
automatic feedback             4.083930731335753
phonograms                     4.083930731335753
yingzhuan rd.                  4.083930731335753
radicals                       4.083930731335753
nsc                            4.083930731335753
tamsui dist.                   4.083930731335753
ideograms                      4.083930731335753
kuo                            3.3693341350164467
phonetics                      2.5419653656678767
horng                          2.5419653656678767
strokes display                2.5419653656678767
