Word                           CF TF-IDF
-----------------------------------
retalis                        7.9960732827529135
learning analytics enriched rubric 7.167861462671506
petropoulou                    6.038668270032893
lazakidou                      5.625896097003629
karaoli                        5.625896097003629
dimitriou                      5.625896097003629
piraeus department             5.625896097003629
piraeus                        4.70400120252467
enriched assessment rubrics    4.083930731335753
retal                          4.083930731335753
sails                          4.083930731335753
johndimopoulos                 4.083930731335753
moclog                         4.083930731335753
rpetro                         4.083930731335753
computer studies               4.083930731335753
enriched                       3.677762369771475
digital systems                3.1410160109117826
enriched rubrics               2.5419653656678767
kozma                          2.5419653656678767
nicolaou                       2.5419653656678767
