Word                           CF TF-IDF
-----------------------------------
sourcing                       15.381337742590459
corroboration                  13.335722925343012
bråten                         10.251792194007258
rouet                          8.709826828339382
britt                          4.70400120252467
corroborating                  4.70400120252467
goldman                        4.612041875858807
learning within                4.083930731335753
source mobilization            4.083930731335753
strømsø                        4.083930731335753
opportunity policy             4.083930731335753
iap                            4.083930731335753
etherpad                       4.083930731335753
corroborate                    3.3693341350164467
kobayashi                      3.3693341350164467
pellegrino                     3.3693341350164467
probed                         2.8273440072745215
epistemic beliefs              2.7693341350164467
sturdy                         2.5419653656678767
pittsburg                      2.5419653656678767
