Word                           CF TF-IDF
-----------------------------------
elo                            14.06406404364713
pguess                         13.335722925343012
pslip                          13.335722925343012
pinit                          13.335722925343012
plearn                         13.335722925343012
nek                            8.152094220682319
pela                           8.152094220682319
ek                             6.031963805315447
informatics masaryk university brno 5.625896097003629
trition                        4.083930731335753
jarus                          4.083930731335753
gunawardana                    4.083930731335753
dk                             4.083930731335753
van inwegen                    4.083930731335753
shani                          4.083930731335753
papous                         4.054688014549043
nixon                          3.446836460180256
vuong                          3.3693341350164467
unlearned                      3.3693341350164467
ine                            2.9851273451351923
