Word                           CF TF-IDF
-----------------------------------
la4s                           8.709826828339382
cook                           6.238746909013915
pot                            4.083930731335753
liechtenstein                  4.083930731335753
cooking                        4.0410160109117825
toolbox                        3.53061195906187
melting                        3.0693341350164465
hannover                       2.8840314068941058
community engagement           2.5419653656678767
call for participation         2.5419653656678767
ethical science                2.5419653656678767
subfields                      2.5419653656678767
k18                            2.5419653656678767
management science             2.5419653656678767
small size organizations       2.5419653656678767
learning process management    2.5419653656678767
kitchenware                    2.5419653656678767
educational science            2.5419653656678767
technical university           2.5419653656678767
applied science berlin         2.5419653656678767
