Word                           CF TF-IDF
-----------------------------------
oase                           21.045549753682398
portability                    10.90714185671654
marist                         9.836720036372608
marist college                 9.580104689647019
pell grants                    7.373335337541117
pilots                         5.996374109557099
mean final grade               5.625896097003629
academic alert                 5.625896097003629
hbcus                          5.625896097003629
portability research           5.625896097003629
bravo agapito                  4.083930731335753
purdue model                   4.083930731335753
general student academic       4.083930731335753
marist model                   4.083930731335753
nagamani jonnalagadda          4.083930731335753
marist predictive model        4.083930731335753
cerritos college               3.3693341350164467
redwoods                       3.3693341350164467
academic alert reports         3.3693341350164467
penalties                      3.0693341350164465
