Word                           CF TF-IDF
-----------------------------------
facial                         25.8618335277449
lip                            25.671445850686023
island                         12.236720036372608
brow                           11.793757559675136
au2                            10.251792194007258
tightening                     10.042669472557563
ekman                          9.652094220682319
au23                           8.709826828339382
au24                           8.709826828339382
crystal                        8.224083751717615
appraisal                      7.9960732827529135
sad                            7.167861462671506
friesen                        6.931963805315448
facial action coding system    5.625896097003629
grandjean                      5.625896097003629
scherer                        5.380999725607796
facs                           4.083930731335753
au4                            4.083930731335753
au5                            4.083930731335753
gentsch                        4.083930731335753
