Word                           CF TF-IDF
-----------------------------------
dispersion                     9.906607928030283
swales                         6.468360018186305
hd                             5.625896097003629
cotos                          5.625896097003629
undercover                     4.083930731335753
rhetorical structure           4.083930731335753
crémilleux                     4.083930731335753
cohort analysis                4.083930731335753
rhetorical moves               4.083930731335753
charnois                       4.083930731335753
extant                         3.53061195906187
awa                            3.4426694725575633
zoning                         3.0693341350164465
traminer                       3.0693341350164465
introductions                  2.9131248285048716
civil law                      2.5419653656678767
probabilistic topic models     2.5419653656678767
textual data                   2.5419653656678767
madnani                        2.5419653656678767
copestake                      2.5419653656678767
