Word                           CF TF-IDF
-----------------------------------
faceted                        28.014456083657
portraits                      17.7506718776069
portrait                       14.977736047284392
dm                             13.925636725675957
catalunya rambla               10.251792194007258
poblenou                       10.251792194007258
opaque                         7.9960732827529135
petals                         7.167861462671506
lurker                         6.168360018186304
daisy                          5.625896097003629
hijo                           5.625896097003629
donath                         5.625896097003629
vela                           5.625896097003629
border                         5.44005234482351
authorlines                    4.40400120252467
zorrilla                       4.10400120252467
descendant                     4.083930731335753
dragulescu                     4.083930731335753
tadv                           4.083930731335753
petal                          4.083930731335753
