Word                           CF TF-IDF
-----------------------------------
gdp                            5.138668270032893
distributional                 4.083930731335753
south asia                     4.083930731335753
capita                         3.9386682700328937
earners                        3.412041875858808
attributable                   3.3693341350164467
coeff                          3.3693341350164467
ted talks                      2.5419653656678767
marie                          2.5419653656678767
edx mooc                       2.5419653656678767
international classroom jennifer 2.5419653656678767
mooc students                  2.5419653656678767
ladd                           2.5419653656678767
malesic                        2.5419653656678767
hindu                          2.5419653656678767
colombia                       2.5419653656678767
g.s.                           2.5419653656678767
edutech blog                   2.5419653656678767
global competitiveness report  2.5419653656678767
bellats                        2.5419653656678767
