Word                           CF TF-IDF
-----------------------------------
sherpa                         19.818752058196175
mysite                         10.251792194007258
nudges                         9.355382035405576
socccd                         5.625896097003629
mission viejo                  4.083930731335753
marguerite pkwy                4.083930731335753
pandora                        2.8273440072745215
matriculation                  2.7693341350164467
rbramucci                      2.5419653656678767
abstract students              2.5419653656678767
obama                          2.5419653656678767
jgaston                        2.5419653656678767
interlibrary                   2.5419653656678767
sprint                         2.5419653656678767
necessitated                   2.5419653656678767
whereupon                      2.5419653656678767
quality assurance testing      2.5419653656678767
techsmith                      2.5419653656678767
keywords sherpa                2.5419653656678767
sprints                        2.5419653656678767
