Word                           CF TF-IDF
-----------------------------------
ect                            110.94429167685936
ective                         91.52973844542706
reasoner                       17.961619022346643
italk2learn                    14.877688291010891
boosts                         13.335722925343012
grawemeyer                     13.335722925343012
bulb                           12.536720036372609
hart                           10.28418288742014
fractions lab                  8.709826828339382
fective                        8.293672920360512
instructive                    7.231963805315448
eureka                         7.167861462671506
loibl                          5.625896097003629
ptdc                           5.625896097003629
bromp                          5.568876907889207
carenini                       4.70400120252467
hanced                         4.70400120252467
dition                         4.555624709194929
pillai                         4.40400120252467
schatten                       4.083930731335753
