Word                           CF TF-IDF
-----------------------------------
lassie                         38.00716877602903
landing                        14.937753815778413
snas                           7.167861462671506
social software                4.70400120252467
jon dron                       4.70400120252467
power law                      4.70400120252467
athabasca landing              4.70400120252467
socnetv                        4.083930731335753
softer                         4.0410160109117825
graphing                       3.484031406894106
sabine graf                    3.3693341350164467
lams                           3.0693341350164465
extracurricular                3.0693341350164465
deles                          3.0693341350164465
standalone                     2.9851273451351923
andrew francesco chiarella     2.5419653656678767
rebecca galley                 2.5419653656678767
mart laanpere                  2.5419653656678767
slicing                        2.5419653656678767
banned                         2.5419653656678767
