Word                           CF TF-IDF
-----------------------------------
student explorer               28.68316062132229
advisors                       19.842103049445335
nacada journal                 5.625896097003629
advisor                        4.418929761359129
unintended                     4.215484257323606
creamer                        4.083930731335753
student explore                4.083930731335753
csp                            4.083930731335753
academic advising              4.083930731335753
prescriptive                   3.938264948827338
advising                       3.9304055913520255
explorer                       3.891336902273207
nontraditional                 3.3693341350164467
understandably                 2.8273440072745215
placeless                      2.5419653656678767
toggles                        2.5419653656678767
average use                    2.5419653656678767
richard richter                2.5419653656678767
meetings math                  2.5419653656678767
passnote                       2.5419653656678767
